airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
6409,5,7.743914894610505,4.2388878032772315,0.16239011355431204,0.9770101550023258,1.0993143812423907,0.5133031915895039,0.8283465593881677,1152066.2161389312,206572.7542193486,661202.2941412169,4214261.512698345,0.06870297794787827,-0.5133031915895039,4214261.512698345,0.06870297794787827,0.16,0.22870297794787828
4412,6,7.337752381829877,4.274319287977249,0.16473662248912277,0.8755182822182573,1.0216291670998559,0.5113639337585598,0.769923733065973,1147713.7136257573,192003.29170891276,695165.1640586748,3910372.4573151097,0.07894975168077456,-0.5113639337585598,3910372.4573151097,0.07894975168077456,0.36,0.43894975168077455
6409,4,7.419309106668057,3.3551256680896233,0.1408719363609547,0.9417010728874915,1.044089671692158,0.5112412114361021,0.799860356128755,1147438.273605149,199468.8755373445,687358.5649483161,4166639.7862915164,0.08366898997141528,-0.5112412114361021,4166639.7862915164,0.08366898997141528,0.04,0.12366898997141529
4412,4,8.128837234192122,3.332817976422708,0.14,0.9417701386934906,1.0482910185563212,0.5105252421674203,0.7844560466244535,1145831.340276549,195627.35461221234,626483.6640032149,4126263.470790244,0.08670158822432875,-0.5105252421674203,4126263.470790244,0.08670158822432875,0.04,0.12670158822432875
4412,4,7.671499631818184,3.61715178268691,0.14,0.9418014139579307,1.0780705505947383,0.5085036574769679,0.7740418730957401,1141294.0619913277,193030.27192458278,661202.9325083342,4075579.998832679,0.09272887827376611,-0.5085036574769679,4075579.998832679,0.09272887827376611,0.04,0.13272887827376612
4412,6,7.2178962255859425,4.762500188417352,0.18440353188025926,0.8844421864747971,1.0361495013124429,0.5069508137188156,0.7649737018152464,1137808.8336467117,190768.8547726506,700609.7055836271,3770323.776221334,0.07044225338999974,-0.5069508137188156,3770323.776221334,0.07044225338999974,0.36,0.43044225338999975
4415,5,7.337752381829877,4.0461259290247,0.16473662248912277,0.8890102012217866,1.0216291670998559,0.5067478018929199,0.7650839663258628,1137353.1905298885,190796.35249494153,688889.8406464274,3872921.658908539,0.07998681159166873,-0.5067478018929199,3872921.658908539,0.07998681159166873,0.16,0.23998681159166874
4412,4,7.410542371174364,3.6247992975651795,0.15960002763412334,0.9659206179004437,1.0505902853353268,0.5058580577138527,0.7833803562546581,1135356.2339036588,195359.09935134667,680925.5589532282,3992513.408816212,0.09029411613430638,-0.5058580577138527,3992513.408816212,0.09029411613430638,0.04,0.1302941161343064
4412,5,7.299501735393724,3.4005722225393695,0.18222058669053554,0.9245229095814855,1.0671693957536061,0.5052288322078479,0.764085687604969,1133943.9897180025,190547.4021220373,690423.9834585789,3770762.956051982,0.08369177740727027,-0.5052288322078479,3770762.956051982,0.08369177740727027,0.16,0.24369177740727027
4412,4,7.697970959328704,3.6566381729409367,0.1739361083159672,0.9423510836417145,1.0538327920014383,0.5029983426608634,0.7708813759777067,1128937.8419000343,192242.10833897348,651795.3297128644,3841264.6299940348,0.07600489971309589,-0.5029983426608634,3841264.6299940348,0.07600489971309589,0.04,0.11600489971309588
4415,6,6.920299515026897,5.622831276207335,0.2007969435992516,0.8784345192028973,1.0240334873587111,0.5014247123423231,0.7569898467814866,1125405.959853737,188777.843999539,722772.8012574567,3626381.5409555025,0.06402624624453421,-0.5014247123423231,3626381.5409555025,0.06402624624453421,0.36,0.4240262462445342
4412,4,7.283208678933459,4.07939573816599,0.17494645253051042,0.9292779027641804,1.0474690502137542,0.5006704381371269,0.7635201297418409,1123713.0542888585,190406.36351430402,685725.2704744922,3789364.1885905033,0.07829269818433285,-0.5006704381371269,3789364.1885905033,0.07829269818433285,0.04,0.11829269818433286
